ANON_ID,Run_year,Sample_date,Nitrate as N_mean,"Nitrogen, Total Oxidised as N_mean"
I31_2021,2021.0,2021-03-31,,
K60_2021,2021.0,2021-03-23,4.640000000000001,4.666666666666667
K52_2021,2021.0,2021-03-22,5.510000000000001,5.566666666666666
K44_2021,2021.0,2021-03-22,10.363333333333332,10.366666666666667
K35_2021,2021.0,2021-09-06,3.75,3.775
K20_2021,2021.0,2021-09-07,3.93,3.9333333333333336
K7_2021,2021.0,2021-09-07,0.617,0.62
J53_2021,2021.0,2021-09-03,0.1113333333333333,0.1123333333333333
J33_2021,2021.0,2021-03-29,1.4633333333333332,1.4666666666666666
J21_2021,2021.0,2021-09-09,6.9433333333333325,6.966666666666666
J4_2021,2021.0,2021-09-10,6.87,6.933333333333334
I48_2021,2021.0,2021-10-11,2.4633333333333334,2.466666666666667
I30_2021,2021.0,2021-09-08,0.9855,1.0
K59_2021,2021.0,2021-03-22,5.285,5.3
K51_2021,2021.0,2021-03-22,2.6933333333333334,2.7
K43_2021,2021.0,2021-03-19,1.601,1.61
K34_2021,2021.0,2021-09-03,0.7749999999999999,0.7799999999999999
K18_2021,2021.0,2021-09-06,7.483333333333333,7.5
K3_2021,2021.0,2021-09-06,0.3153333333333333,0.3166666666666666
J52_2021,2021.0,2021-09-03,2.3125,2.35
J32_2021,2021.0,2021-03-30,1.023,1.025
J16_2021,2021.0,2021-09-10,5.306666666666668,5.333333333333333
J3_2021,2021.0,2021-09-10,1.5775,1.6
I46_2021,2021.0,2021-10-11,9.683333333333332,9.7
I28_2021,2021.0,2021-09-08,1.9875,2.0
K58_2021,2021.0,2021-03-23,1.275,1.29
K50_2021,2021.0,2021-03-22,5.94,6.0
K42_2021,2021.0,2021-03-18,6.390000000000001,6.400000000000001
K31_2021,2021.0,2021-09-07,0.0078818082788671,0.0088832564241766
K17_2021,2021.0,2021-09-06,0.0040848220769789,0.0050886837978042
K1_2021,2021.0,2021-09-07,1.04625,1.0575
J49_2021,2021.0,2021-03-26,13.0,13.0
J31_2021,2021.0,2021-03-30,0.319,0.32
J15_2021,2021.0,2021-09-09,0.4902499999999999,0.5075000000000001
I63_2021,2021.0,2021-09-09,0.624,0.64
I41_2021,2021.0,2021-10-10,7.233333333333334,7.3
I26_2021,2021.0,2021-09-08,1.3724999999999998,1.4
K57_2021,2021.0,2021-03-23,4.59,4.6000000000000005
K49_2021,2021.0,2021-03-22,6.563333333333333,6.566666666666666
K41_2021,2021.0,2021-03-16,6.56,6.566666666666666
K26_2021,2021.0,2021-09-07,2.9450000000000003,2.95
K16_2021,2021.0,2021-09-06,0.2435,0.2475
J65_2021,2021.0,2021-03-30,0.1686666666666666,0.17
J43_2021,2021.0,2021-09-02,1.3995000000000002,1.4
J30_2021,2021.0,2021-03-30,0.024,0.025
J12_2021,2021.0,2021-09-09,3.1750000000000003,3.25
I58_2021,2021.0,2021-10-08,0.169,0.17
I40_2021,2021.0,2021-10-10,5.77,5.8
I23_2021,2021.0,2021-09-08,3.58,3.6
K56_2021,2021.0,2021-03-23,4.866666666666666,4.866666666666666
K48_2021,2021.0,2021-03-22,6.975,7.050000000000001
K40_2021,2021.0,2021-03-22,,
K25_2021,2021.0,2021-09-07,4.24,4.25
K15_2021,2021.0,2021-09-06,0.0983333333333333,0.0993333333333333
J64_2021,2021.0,2021-03-30,3.97,4.0
J42_2021,2021.0,2021-09-02,8.9975,9.075
J28_2021,2021.0,2021-03-31,3.0666666666666664,3.0666666666666664
I57_2021,2021.0,2021-10-07,12.85,13.0
I37_2021,2021.0,2021-10-07,0.441,0.4425
I20_2021,2021.0,2021-09-08,1.75,1.75
I3_2021,2021.0,2021-09-07,3.49,3.5
H56_2021,2021.0,2021-03-31,7.33,7.35
H38_2021,2021.0,2021-03-30,6.28,6.3
H15_2021,2021.0,2021-08-13,,
G58_2021,2021.0,2021-11-03,3.356666666666667,3.3666666666666667
G37_2021,2021.0,2021-11-03,7.5566666666666675,7.566666666666666
G23_2021,2021.0,2021-10-25,1.5132500000000002,1.53
F66_2021,2021.0,2021-09-24,10.295,10.3
F50_2021,2021.0,2021-09-23,3.045,3.05
F39_2021,2021.0,2021-09-23,0.258,0.27
F27_2021,2021.0,2021-10-04,0.588,0.59
I18_2021,2021.0,2021-09-08,0.0331318082788671,0.0342582564241766
I2_2021,2021.0,2021-09-07,12.25,12.25
H55_2021,2021.0,2021-03-31,0.6656666666666666,0.6666666666666666
H32_2021,2021.0,2021-09-02,0.5226666666666667,0.5299999999999999
G65_2021,2021.0,2021-11-02,3.0866666666666664,3.1333333333333333
G56_2021,2021.0,2021-11-03,6.165000000000001,6.175000000000001
G36_2021,2021.0,2021-10-26,5.273333333333333,5.3
G21_2021,2021.0,2021-10-22,2.6200050009017946,3.15
F65_2021,2021.0,2021-09-24,0.24,0.245
F49_2021,2021.0,2021-09-23,0.239,0.24
F38_2021,2021.0,2021-09-23,5.493333333333333,5.533333333333334
F23_2021,2021.0,2021-09-28,0.0231,0.0316666666666666
I15_2021,2021.0,2021-09-08,0.8263333333333334,0.8366666666666668
H65_2021,2021.0,2021-03-30,0.102,0.103
H54_2021,2021.0,2021-03-30,2.74,2.75
H29_2021,2021.0,2021-09-02,5.216666666666668,5.266666666666667
G64_2021,2021.0,2021-09-24,0.143,0.144
G54_2021,2021.0,2021-11-03,8.09,8.1
G33_2021,2021.0,2021-10-26,0.6958399678327302,0.7157753652325423
G20_2021,2021.0,2021-10-22,2.296666666666667,2.3000000000000003
F61_2021,2021.0,2021-09-24,0.9276666666666668,0.9366666666666666
F48_2021,2021.0,2021-09-23,3.263333333333333,3.266666666666667
F37_2021,2021.0,2021-09-23,6.805000000000001,6.975
F21_2021,2021.0,2021-10-01,0.0079568082788671,0.0089582564241766
I12_2021,2021.0,2021-09-08,0.1163333333333333,0.1173333333333333
H64_2021,2021.0,2021-03-30,5.906666666666667,5.933333333333334
H53_2021,2021.0,2021-03-30,3.59,3.6
H28_2021,2021.0,2021-09-01,8.372499999999999,8.4
G63_2021,2021.0,2021-10-29,17.3,17.5
G51_2021,2021.0,2021-11-04,5.9175,5.925000000000001
G32_2021,2021.0,2021-10-25,8.366666666666667,8.4
G18_2021,2021.0,2021-10-22,8.88,8.9
F59_2021,2021.0,2021-09-24,1.4433333333333334,1.4666666666666668
F47_2021,2021.0,2021-09-23,0.5995,0.605
F36_2021,2021.0,2021-09-23,1.2,1.2
F20_2021,2021.0,2021-09-28,0.956,0.96
I10_2021,2021.0,2021-09-08,0.0317,0.033
H62_2021,2021.0,2021-03-31,6.316666666666666,6.366666666666667
H52_2021,2021.0,2021-04-01,,
H23_2021,2021.0,2021-09-01,5.33,5.35
G62_2021,2021.0,2021-10-28,3.333333333333333,3.3666666666666667
G47_2021,2021.0,2021-10-28,8.746666666666668,8.766666666666667
G31_2021,2021.0,2021-10-24,,
G17_2021,2021.0,2021-10-22,6.146666666666667,6.2
F57_2021,2021.0,2021-09-24,3.395,3.425
F46_2021,2021.0,2021-09-23,0.5656666666666667,0.5666666666666665
F35_2021,2021.0,2021-09-23,0.8786666666666667,0.8799999999999999
F15_2021,2021.0,2021-09-29,2.74,2.75
I8_2021,2021.0,2021-09-08,5.0975,5.125
H61_2021,2021.0,2021-03-31,5.25,5.35
H48_2021,2021.0,2021-03-30,1.2253333333333334,1.2333333333333332
H22_2021,2021.0,2021-09-01,0.63025,0.6325
G61_2021,2021.0,2021-10-29,0.5016666666666666,0.5099999999999999
G46_2021,2021.0,2021-11-04,1.62,1.66
G30_2021,2021.0,2021-10-25,2.28,2.3
G15_2021,2021.0,2021-10-21,14.75,15.0
F55_2021,2021.0,2021-09-24,1.339,1.3450000000000002
F43_2021,2021.0,2021-09-23,1.09,1.1
F34_2021,2021.0,2021-09-23,5.035,5.1
F13_2021,2021.0,2021-09-26,0.0896666666666666,0.0906666666666666
I7_2021,2021.0,2021-09-08,1.0105,1.015
H60_2021,2021.0,2021-03-30,,
H44_2021,2021.0,2021-03-31,7.263333333333333,7.333333333333333
H20_2021,2021.0,2021-09-01,0.3445999999999999,0.3506666666666667
G60_2021,2021.0,2021-11-03,2.7300000000000004,2.833333333333333
G45_2021,2021.0,2021-11-04,4.235,4.25
G28_2021,2021.0,2021-10-25,0.174,0.2257753652325423
G9_2021,2021.0,2021-10-20,0.0136,0.02125
F53_2021,2021.0,2021-09-24,5.096666666666667,5.133333333333334
F42_2021,2021.0,2021-09-23,0.465,0.47
F32_2021,2021.0,2021-09-23,2.813333333333334,2.833333333333333
F12_2021,2021.0,2021-09-27,0.3493333333333333,0.3566666666666666
I5_2021,2021.0,2021-09-07,2.13,2.1750000000000003
H59_2021,2021.0,2021-03-30,15.0,15.0
H40_2021,2021.0,2021-04-06,4.9125000000000005,4.925
H16_2021,2021.0,2021-09-01,11.69,11.7
G59_2021,2021.0,2021-11-03,5.54,5.55
G44_2021,2021.0,2021-10-26,4.17283996783273,4.3745543492829375
G1_2021,2021.0,2021-10-19,0.698,0.7
F51_2021,2021.0,2021-09-24,0.9966666666666668,1.0366666666666666
F40_2021,2021.0,2021-09-23,1.0853333333333337,1.086666666666667
F30_2021,2021.0,2021-10-04,8.995000000000001,9.025
E62_2021,2021.0,2021-09-17,0.1965,0.1975
E50_2021,2021.0,2021-09-17,0.2179999999999999,0.2233333333333333
E37_2021,2021.0,2021-09-17,3.223333333333333,3.233333333333333
E22_2021,2021.0,2021-10-12,0.99775,1.015
E5_2021,2021.0,2021-10-12,4.555,4.6
D56_2021,2021.0,2021-09-15,3.78,3.8
D27_2021,2021.0,2021-09-13,0.1465,0.1475
D14_2021,2021.0,2021-09-14,0.2656666666666666,0.2666666666666666
D3_2021,2021.0,2021-09-14,0.7263333333333333,0.73
C55_2021,2021.0,2021-03-05,1.6103333333333332,1.626666666666667
C43_2021,2021.0,2021-04-12,2.185,2.2
F9_2021,2021.0,2021-09-27,3.68,3.7
E61_2021,2021.0,2021-09-16,0.8049999999999999,0.8150000000000001
E49_2021,2021.0,2021-09-17,0.3115,0.3125
E36_2021,2021.0,2021-10-12,0.1941733011660634,0.2236630478488135
E19_2021,2021.0,2021-10-13,1.9,1.9
E4_2021,2021.0,2021-10-12,7.395,7.4
D26_2021,2021.0,2021-09-13,0.8180000000000001,0.8200000000000001
D12_2021,2021.0,2021-09-13,7.28,7.3
D2_2021,2021.0,2021-09-14,0.329,0.3333333333333333
C54_2021,2021.0,2021-03-05,1.5499999999999998,1.5666666666666669
C42_2021,2021.0,2021-04-13,5.16,5.175
F8_2021,2021.0,2021-09-27,3.99,4.0
E60_2021,2021.0,2021-09-13,,
E47_2021,2021.0,2021-09-16,0.0975,0.0985
E33_2021,2021.0,2021-10-13,5.673333333333333,5.7
E18_2021,2021.0,2021-10-11,4.21,4.3
E3_2021,2021.0,2021-10-12,4.2475,4.25
D25_2021,2021.0,2021-09-13,6.525,6.6
D11_2021,2021.0,2021-09-14,7.18,7.2
D1_2021,2021.0,2021-09-14,4.03,4.1
C53_2021,2021.0,2021-04-08,0.419,0.42
C40_2021,2021.0,2021-10-11,10.556666666666668,10.566666666666666
F7_2021,2021.0,2021-09-27,0.9255,0.93
E58_2021,2021.0,2021-09-17,3.8425,3.85
E46_2021,2021.0,2021-09-16,0.2365,0.2375
E32_2021,2021.0,2021-10-13,4.035,4.05
E17_2021,2021.0,2021-10-12,2.235,2.25
D65_2021,2021.0,2021-09-16,0.9226666666666667,0.93
D48_2021,2021.0,2021-09-16,0.42175,0.425
D24_2021,2021.0,2021-09-13,2.15,2.15
D10_2021,2021.0,2021-09-13,2.8600000000000003,2.8600000000000003
C66_2021,2021.0,2021-09-16,0.393,0.3999999999999999
C52_2021,2021.0,2021-03-04,1.7266666666666666,1.7333333333333334
C37_2021,2021.0,2021-04-18,0.336,0.34
F3_2021,2021.0,2021-09-27,1.76,1.7666666666666666
E56_2021,2021.0,2021-09-17,0.9061733011660636,0.9112210159496044
E45_2021,2021.0,2021-09-17,1.2233333333333334,1.2333333333333334
E31_2021,2021.0,2021-10-12,4.533333333333333,4.533333333333333
E15_2021,2021.0,2021-10-12,0.2322599517490952,0.2368315239244067
D64_2021,2021.0,2021-09-16,0.0152568082788671,0.0162582564241766
D33_2021,2021.0,2021-09-13,0.4393333333333333,0.4433333333333333
D23_2021,2021.0,2021-09-13,6.2975,6.35
D8_2021,2021.0,2021-09-14,31.85,32.0
C62_2021,2021.0,2021-03-09,0.409,0.41
C50_2021,2021.0,2021-03-02,2.0666666666666664,2.0666666666666664
C36_2021,2021.0,2021-04-13,1.5,1.5
E65_2021,2021.0,2021-09-16,3.85,3.8666666666666663
E55_2021,2021.0,2021-09-16,0.3663333333333334,0.3766666666666666
E44_2021,2021.0,2021-09-17,1.95,1.95
E28_2021,2021.0,2021-10-12,5.886666666666666,5.9
E14_2021,2021.0,2021-10-12,6.746666666666666,6.766666666666667
D61_2021,2021.0,2021-09-16,0.0753666666666666,0.078
D32_2021,2021.0,2021-09-13,1.0376666666666667,1.12
D22_2021,2021.0,2021-09-13,0.9675,0.98
D6_2021,2021.0,2021-09-13,0.9573333333333331,0.96
C61_2021,2021.0,2021-03-05,0.3856666666666666,0.3866666666666667
C49_2021,2021.0,2021-03-29,5.58,5.6
C32_2021,2021.0,2021-03-31,14.95,15.0
E64_2021,2021.0,2021-09-16,3.9175,3.925
E53_2021,2021.0,2021-09-16,0.9755099517490952,1.01774728588661
E43_2021,2021.0,2021-09-17,1.077,1.096666666666667
E27_2021,2021.0,2021-10-12,0.2042599517490952,0.2236630478488135
E13_2021,2021.0,2021-10-12,1.4,1.4
D59_2021,2021.0,2021-09-15,5.233333333333333,5.266666666666667
D31_2021,2021.0,2021-09-13,0.8375999999999999,0.842
D21_2021,2021.0,2021-09-14,0.9725,0.98
D5_2021,2021.0,2021-09-14,0.0418,0.045
C60_2021,2021.0,2021-03-09,0.7959999999999999,0.7999999999999999
C47_2021,2021.0,2021-10-11,1.0763333333333334,1.0766666666666669
C31_2021,2021.0,2021-04-16,0.444,0.445
E63_2021,2021.0,2021-09-16,0.2056666666666666,0.2066666666666666
E51_2021,2021.0,2021-09-16,0.0309333333333333,0.0323333333333333
E39_2021,2021.0,2021-09-17,8.6,8.666666666666666
E23_2021,2021.0,2021-10-11,10.146666666666668,10.166666666666666
E8_2021,2021.0,2021-10-12,6.87,6.9
D57_2021,2021.0,2021-09-15,6.390000000000001,6.433333333333334
D28_2021,2021.0,2021-09-13,8.06,8.075
D17_2021,2021.0,2021-09-13,1.413333333333333,1.4333333333333331
D4_2021,2021.0,2021-09-14,0.6920000000000001,0.7000000000000001
C58_2021,2021.0,2021-03-08,8.276666666666666,8.4
C46_2021,2021.0,2021-10-08,2.1325,2.175
C26_2021,2021.0,2021-04-15,5.09,5.1
C10_2021,2021.0,2021-04-15,0.059,0.06
B47_2021,2021.0,2021-04-14,2.875,2.875
B38_2021,2021.0,2021-03-11,10.06,10.1
B28_2021,2021.0,2021-03-16,6.183333333333334,6.2
B19_2021,2021.0,2021-03-10,4.343333333333334,4.366666666666666
B10_2021,2021.0,2021-03-19,0.3756666666666666,0.3766666666666666
A66_2021,2021.0,2021-03-04,3.853333333333333,3.866666666666667
A45_2021,2021.0,2021-04-07,4.4275,4.449999999999999
A26_2021,2021.0,2021-04-08,1.2,1.2
A16_2021,2021.0,2021-03-03,0.5156666666666666,0.5166666666666667
A8_2021,2021.0,2021-03-05,1.1673333333333331,1.17
C25_2021,2021.0,2021-04-15,0.6385000000000001,0.645
C8_2021,2021.0,2021-04-15,5.949999999999999,5.9750000000000005
B45_2021,2021.0,2021-03-09,0.8226666666666667,0.8233333333333334
B37_2021,2021.0,2021-03-16,12.08,12.233333333333334
B27_2021,2021.0,2021-03-16,4.043333333333334,4.066666666666666
B18_2021,2021.0,2021-03-10,1.9,1.9
B7_2021,2021.0,2021-03-17,3.115,3.2
A65_2021,2021.0,2021-03-05,0.2256666666666666,0.2266666666666666
A44_2021,2021.0,2021-04-08,3.483333333333333,3.5
A23_2021,2021.0,2021-04-08,1.2063333333333333,1.2066666666666668
A15_2021,2021.0,2021-03-05,0.6156666666666667,0.6166666666666667
A7_2021,2021.0,2021-03-08,3.3666666666666667,3.466666666666667
C24_2021,2021.0,2021-04-14,3.813333333333333,3.8666666666666663
C4_2021,2021.0,2021-04-16,0.418,0.42
B44_2021,2021.0,2021-03-16,10.435,10.45
B35_2021,2021.0,2021-03-16,1.842,1.8500000000000003
B26_2021,2021.0,2021-03-16,11.865,12.0
B17_2021,2021.0,2021-03-10,4.8933333333333335,4.9
B6_2021,2021.0,2021-03-17,0.1623333333333333,0.1633333333333333
A63_2021,2021.0,2021-04-06,0.8405,0.8649999999999999
A43_2021,2021.0,2021-04-09,0.284,0.285
A22_2021,2021.0,2021-03-09,1.0186666666666666,1.03
A14_2021,2021.0,2021-03-09,0.3623333333333333,0.3633333333333333
A6_2021,2021.0,2021-03-09,8.446666666666667,8.466666666666667
C17_2021,2021.0,2021-04-14,0.2703466023321269,0.2757753652325423
B43_2021,2021.0,2021-03-15,0.312,0.3133333333333333
B34_2021,2021.0,2021-03-16,5.96,5.966666666666666
B25_2021,2021.0,2021-03-15,0.0616666666666666,0.0626666666666666
B16_2021,2021.0,2021-03-10,1.1583333333333332,1.1666666666666667
B5_2021,2021.0,2021-03-18,5.323333333333333,5.333333333333333
A62_2021,2021.0,2021-04-07,2.95,2.975
A39_2021,2021.0,2021-04-08,11.633333333333333,11.666666666666666
A21_2021,2021.0,2021-03-08,0.3256666666666666,0.3266666666666666
A13_2021,2021.0,2021-03-09,4.59,4.6000000000000005
A5_2021,2021.0,2021-03-09,8.04,8.05
C16_2021,2021.0,2021-04-14,2.08,2.1
B55_2021,2021.0,2021-04-13,10.335,10.35
B42_2021,2021.0,2021-03-11,10.083333333333334,10.1
B33_2021,2021.0,2021-03-16,9.614999999999998,9.65
B24_2021,2021.0,2021-03-15,0.3756666666666666,0.3766666666666666
B15_2021,2021.0,2021-03-18,0.0763333333333333,0.0773333333333333
A60_2021,2021.0,2021-04-06,3.9275,3.95
A37_2021,2021.0,2021-04-09,0.289,0.29
A20_2021,2021.0,2021-03-09,1.0706666666666669,1.0799999999999998
A12_2021,2021.0,2021-03-08,7.016666666666667,7.033333333333334
C14_2021,2021.0,2021-04-15,0.46775,0.47
B54_2021,2021.0,2021-04-13,1.3,1.3
B41_2021,2021.0,2021-03-10,6.449999999999999,6.5
B31_2021,2021.0,2021-03-10,0.1939999999999999,0.1949999999999999
B23_2021,2021.0,2021-03-11,9.226666666666668,9.233333333333334
B14_2021,2021.0,2021-03-17,2.313333333333333,2.333333333333333
B3_2021,2021.0,2021-03-18,2.5066666666666664,2.533333333333333
A57_2021,2021.0,2021-04-06,0.3156666666666666,0.3166666666666666
A35_2021,2021.0,2021-04-09,0.1893333333333333,0.1903333333333333
A19_2021,2021.0,2021-03-08,10.090000000000002,10.1
A11_2021,2021.0,2021-03-08,1.3166666666666669,1.3266666666666669
A3_2021,2021.0,2021-03-09,1.13,1.15
C13_2021,2021.0,2021-04-16,0.414,0.415
B52_2021,2021.0,2021-04-13,4.057499999999999,4.075
B40_2021,2021.0,2021-03-10,1.79,1.8
B30_2021,2021.0,2021-03-16,6.07,6.1
B22_2021,2021.0,2021-03-11,8.23,8.3
B13_2021,2021.0,2021-03-18,2.86,2.8666666666666667
B2_2021,2021.0,2021-03-18,13.0,13.0
A49_2021,2021.0,2021-04-08,,
A33_2021,2021.0,2021-04-09,2.0225,2.025
A18_2021,2021.0,2021-03-04,0.6656666666666667,0.67
A10_2021,2021.0,2021-03-05,3.216666666666667,3.233333333333333
A2_2021,2021.0,2021-03-08,3.34,3.35
C11_2021,2021.0,2021-04-15,4.175,4.175
B48_2021,2021.0,2021-04-14,3.415,3.4250000000000003
B29_2021,2021.0,2021-03-15,0.619,0.62
B21_2021,2021.0,2021-03-11,9.156666666666666,9.166666666666666
B1_2021,2021.0,2021-03-16,10.5,10.5
A47_2021,2021.0,2021-04-07,1.3,1.3
A28_2021,2021.0,2021-04-08,5.565,5.575
A17_2021,2021.0,2021-03-09,2.49,2.5
A9_2021,2021.0,2021-03-04,1.59,1.6
A1_2021,2021.0,2021-03-09,0.907,0.9233333333333332
S13_2022,2022.0,2022-11-30,,
R64_2022,2022.0,2022-10-31,5.546666666666667,5.566666666666666
R50_2022,2022.0,2022-11-08,2.49,2.5
R34_2022,2022.0,2022-09-29,2.2166666666666663,2.233333333333333
R13_2022,2022.0,2022-09-30,3.99,4.0
Q59_2022,2022.0,2022-11-30,10.335,10.35
Q37_2022,2022.0,2022-09-27,0.2185199034981904,0.2236630478488135
Q14_2022,2022.0,2022-11-29,13.783333333333331,13.8
P60_2022,2022.0,2022-11-16,1.0156799356654602,1.0491086985658755
P40_2022,2022.0,2022-10-31,0.1161333333333333,0.1176666666666666
S12_2022,2022.0,2022-09-12,3.505,3.5250000000000004
R63_2022,2022.0,2022-11-18,2.62,2.6333333333333333
R46_2022,2022.0,2022-11-02,1.7942599517490954,1.9618315239244069
R25_2022,2022.0,2022-09-29,0.2656666666666666,0.2666666666666666
R9_2022,2022.0,2022-05-30,6.995,7.0
Q56_2022,2022.0,2022-11-14,9.405,9.575
Q36_2022,2022.0,2022-09-27,3.97,4.0
Q13_2022,2022.0,2022-11-29,0.2185199034981904,0.2236630478488135
P56_2022,2022.0,2022-10-31,5.735,5.75
P38_2022,2022.0,2022-10-27,4.329999999999999,4.333333333333333
S9_2022,2022.0,2022-10-31,0.2323333333333333,0.2333333333333333
R61_2022,2022.0,2022-11-17,23.0,23.0
R45_2022,2022.0,2022-11-02,2.1866666666666665,2.2
R24_2022,2022.0,2022-09-12,7.6575,7.674999999999999
R8_2022,2022.0,2022-10-03,4.826666666666667,4.833333333333333
Q53_2022,2022.0,2022-11-16,0.2185199034981904,0.2236630478488135
Q35_2022,2022.0,2022-09-28,8.66,8.7
Q7_2022,2022.0,2022-04-07,2.7275,2.75
P52_2022,2022.0,2022-10-26,12.933333333333332,13.0
P37_2022,2022.0,2022-10-26,2.395,2.4
S28_2022,2022.0,2022-03-01,4.565,4.575
S6_2022,2022.0,2022-11-25,9.95,10.0
R58_2022,2022.0,2022-11-01,1.8666666666666665,1.8666666666666665
R42_2022,2022.0,2022-11-01,7.39,7.0
R22_2022,2022.0,2022-09-30,7.323333333333334,7.333333333333333
R7_2022,2022.0,2022-10-03,2.39,2.4
Q50_2022,2022.0,2022-09-27,0.6715,0.6725
Q26_2022,2022.0,2022-09-29,1.9833333333333332,2.0
Q5_2022,2022.0,2022-03-23,13.7,14.0
P50_2022,2022.0,2022-10-27,9.183333333333334,9.3
P36_2022,2022.0,2022-10-26,3.293333333333333,3.2999999999999994
S27_2022,2022.0,2022-03-18,3.5666666666666664,3.5666666666666664
S4_2022,2022.0,2022-11-14,4.725,4.8
R57_2022,2022.0,2022-11-11,11.22,11.225
R40_2022,2022.0,2022-11-18,7.753333333333333,7.833333333333333
R21_2022,2022.0,2022-09-30,3.2266666666666666,3.233333333333333
R5_2022,2022.0,2022-10-03,1.48,1.5
Q44_2022,2022.0,2022-09-27,15.0,15.0
Q25_2022,2022.0,2022-09-29,1.0326666666666668,1.0366666666666666
Q1_2022,2022.0,2022-11-23,3.98,4.0
P49_2022,2022.0,2022-10-27,1.0726666666666669,1.086666666666667
P34_2022,2022.0,2022-10-26,1.4740000000000002,1.5
S26_2022,2022.0,2022-03-09,1.8866666666666667,1.9
S2_2022,2022.0,2022-11-14,9.485,9.5
R56_2022,2022.0,2022-09-28,2.28,2.3000000000000003
R39_2022,2022.0,2022-11-18,3.9146002789574874,3.974921209570312
R19_2022,2022.0,2022-09-30,0.258,0.26
Q66_2022,2022.0,2022-11-10,1.6636666666666666,1.7033333333333331
Q43_2022,2022.0,2022-09-27,0.2062599517490952,0.2236630478488135
Q23_2022,2022.0,2022-11-01,0.474,0.4766666666666666
P66_2022,2022.0,2022-10-31,0.0643333333333333,0.0653333333333333
P45_2022,2022.0,2022-10-28,0.5166666666666666,0.5578876826162712
P32_2022,2022.0,2022-10-21,0.5086666666666666,0.54
S25_2022,2022.0,2022-04-26,8.033333333333333,8.066666666666666
R66_2022,2022.0,2022-11-15,1.6942599517490953,1.7118315239244066
R55_2022,2022.0,2022-11-25,0.7635000000000001,0.77
R38_2022,2022.0,2022-11-18,3.3375,3.35
R17_2022,2022.0,2022-09-30,0.0654333333333333,0.0676666666666666
Q65_2022,2022.0,2022-11-10,10.01,10.025
Q41_2022,2022.0,2022-09-27,0.3085,0.31
Q18_2022,2022.0,2022-11-09,4.5825,4.625
P63_2022,2022.0,2022-11-16,,
P44_2022,2022.0,2022-10-26,16.45,16.5
P26_2022,2022.0,2022-10-21,7.565,7.574999999999999
S20_2022,2022.0,2022-03-23,7.32,7.35
R65_2022,2022.0,2022-11-25,2.595,2.6
R54_2022,2022.0,2022-11-01,3.0966666666666662,3.1666666666666665
R37_2022,2022.0,2022-11-17,5.29,5.3
R15_2022,2022.0,2022-09-30,4.751,4.79
Q62_2022,2022.0,2022-09-28,11.36,11.366666666666667
Q38_2022,2022.0,2022-09-27,9.873333333333331,9.966666666666669
Q17_2022,2022.0,2022-11-07,1.1393333333333333,1.14
P62_2022,2022.0,2022-11-16,13.95,14.0
P42_2022,2022.0,2022-10-26,1.685,1.7
P25_2022,2022.0,2022-10-21,2.45,2.45
P5_2022,2022.0,2022-10-25,0.0600666666666666,0.072
O54_2022,2022.0,2022-09-20,18.8,19.0
O33_2022,2022.0,2022-09-20,0.2603333333333333,0.2666666666666666
O18_2022,2022.0,2022-10-20,0.2123333333333333,0.2133333333333333
O7_2022,2022.0,2022-10-19,1.6606666666666667,1.8412210159496043
N57_2022,2022.0,2022-10-10,5.95,5.966666666666666
N44_2022,2022.0,2022-10-05,0.27325,0.2775
N18_2022,2022.0,2022-10-10,12.95,13.0
M65_2022,2022.0,2022-09-23,0.0040272331154684,0.0050330256967064
M55_2022,2022.0,2022-09-26,1.2436666666666667,1.2533333333333334
M37_2022,2022.0,2022-09-25,1.1673333333333331,1.2266666666666668
P22_2022,2022.0,2022-10-24,7.32,7.333333333333333
P3_2022,2022.0,2022-10-25,3.259259951749095,3.3118315239244067
O53_2022,2022.0,2022-09-20,0.1793666666666666,0.183
O32_2022,2022.0,2022-09-20,0.6147499999999999,0.6174999999999999
O17_2022,2022.0,2022-10-19,9.06,9.15
O6_2022,2022.0,2022-10-19,3.3433333333333333,3.366666666666667
N56_2022,2022.0,2022-10-10,4.28,4.3
N42_2022,2022.0,2022-10-04,1.207,1.2425000000000002
N16_2022,2022.0,2022-10-10,7.416666666666667,7.433333333333333
M63_2022,2022.0,2022-09-23,13.0,13.0
M52_2022,2022.0,2022-09-24,0.119,0.12
M35_2022,2022.0,2022-09-07,0.7245000000000001,0.7275
P21_2022,2022.0,2022-10-24,7.289999999999999,7.333333333333333
P1_2022,2022.0,2022-10-21,,
O52_2022,2022.0,2022-09-23,3.12,3.125
O31_2022,2022.0,2022-09-20,0.7789999999999999,0.79
O16_2022,2022.0,2022-10-19,1.5653333333333332,1.5833333333333333
N66_2022,2022.0,2022-10-11,9.315,9.325
N55_2022,2022.0,2022-10-11,0.692,0.6950000000000001
N35_2022,2022.0,2022-10-04,0.8475,0.85
N14_2022,2022.0,2022-10-11,0.246,0.25
M62_2022,2022.0,2022-09-23,1.34,1.35
M48_2022,2022.0,2022-09-24,1.011,1.0266666666666666
M33_2022,2022.0,2022-09-06,0.1052,0.1063333333333333
P19_2022,2022.0,2022-10-24,0.2050132689987935,0.2236630478488135
O66_2022,2022.0,2022-10-27,0.355,0.3566666666666667
O46_2022,2022.0,2022-09-14,1.099,1.1
O30_2022,2022.0,2022-09-15,9.106666666666667,9.133333333333333
